parent_theme_name,decade,rgb,part_quantity
4 Juniors,2000,0055BF,15.0
4 Juniors,2000,05131D,100.0
4 Juniors,2000,237841,52.0
4 Juniors,2000,4C61DB,1.0
4 Juniors,2000,582A12,56.0
4 Juniors,2000,6C6E68,21.0
4 Juniors,2000,73DCA1,2.0
4 Juniors,2000,84B68D,1.0
4 Juniors,2000,A0A5A9,41.0
4 Juniors,2000,AEEFEC,4.0
4 Juniors,2000,BBA53D,12.0
4 Juniors,2000,C91A09,55.0
4 Juniors,2000,E0E0E0,2.0
4 Juniors,2000,E4CD9E,1.0
4 Juniors,2000,F2CD37,4.0
4 Juniors,2000,F5CD2F,4.0
4 Juniors,2000,F8F184,1.0
4 Juniors,2000,FF800D,10.0
4 Juniors,2000,FFFFFF,35.0
9V,2000,0055BF,264.0
9V,2000,05131D,2305.0
9V,2000,0A3463,13.0
9V,2000,237841,376.0
9V,2000,582A12,1.0
9V,2000,583927,223.0
9V,2000,5A93DB,1.0
9V,2000,635F52,134.0
9V,2000,6C6E68,43.0
9V,2000,6D6E5C,1058.0
9V,2000,720E0F,6.0
9V,2000,84B68D,17.0
9V,2000,9BA19D,764.0
9V,2000,9CA3A8,128.0
9V,2000,A0A5A9,39.0
9V,2000,AEEFEC,99.0
9V,2000,BBA53D,3.0
9V,2000,C91A09,712.0
9V,2000,E0E0E0,4.0
9V,2000,E4CD9E,97.0
9V,2000,F2CD37,222.0
9V,2000,F5CD2F,56.0
9V,2000,F8F184,25.0
9V,2000,FCFCFC,87.0
9V,2000,FE8A18,8.0
9V,2000,FFFFFF,326.0
Advent,2000,0055BF,1.0
Advent,2000,05131D,1.0
Advent,2000,5A93DB,1.0
Advent,2000,F2CD37,1.0
Advent,2010,0020A0,3.0
Advent,2010,0033B2,1.0
Advent,2010,0055BF,16.0
Advent,2010,05131D,163.0
Advent,2010,078BC9,1.0
Advent,2010,0A3463,7.0
Advent,2010,184632,4.0
Advent,2010,237841,73.0
Advent,2010,352100,15.0
Advent,2010,36AEBF,45.0
Advent,2010,3F3691,11.0
Advent,2010,4B9F4A,7.0
Advent,2010,4C61DB,1.0
Advent,2010,582A12,95.0
Advent,2010,5A93DB,3.0
Advent,2010,6074A1,1.0
Advent,2010,635F52,10.0
Advent,2010,6C6E68,82.0
Advent,2010,720E0F,10.0
Advent,2010,84B68D,5.0
Advent,2010,898788,36.0
Advent,2010,923978,18.0
Advent,2010,958A73,23.0
Advent,2010,9B9A5A,3.0
Advent,2010,9FC3E9,2.0
Advent,2010,A0A5A9,106.0
Advent,2010,A0BCAC,1.0
Advent,2010,A5A9B4,2.0
Advent,2010,A95500,19.0
Advent,2010,AA7F2E,32.0
Advent,2010,AC78BA,13.0
Advent,2010,AEEFEC,10.0
Advent,2010,BBE90B,10.0
Advent,2010,C870A0,7.0
Advent,2010,C91A09,99.0
Advent,2010,CC702A,19.0
Advent,2010,D9E4A7,2.0
Advent,2010,DBAC34,2.0
Advent,2010,DF6695,7.0
Advent,2010,E1D5ED,2.0
Advent,2010,E4ADC8,30.0
Advent,2010,E4CD9E,40.0
Advent,2010,F08F1C,4.0
Advent,2010,F2CD37,48.0
Advent,2010,F5CD2F,10.0
Advent,2010,F6D7B3,12.0
Advent,2010,F8BB3D,5.0
Advent,2010,FCFCFC,28.0
Advent,2010,FE8A18,6.0
Advent,2010,FF800D,5.0
Advent,2010,FFF03A,1.0
Advent,2010,FFFFFF,254.0
Advent Sub-Set,1990,0020A0,6.0
Advent Sub-Set,1990,0055BF,40.0
Advent Sub-Set,1990,05131D,40.0
Advent Sub-Set,1990,237841,5.0
Advent Sub-Set,1990,84B68D,6.0
Advent Sub-Set,1990,9BA19D,8.0
Advent Sub-Set,1990,C91A09,46.0
Advent Sub-Set,1990,F2CD37,33.0
Advent Sub-Set,1990,F5CD2F,9.0
Advent Sub-Set,1990,FCFCFC,15.0
Advent Sub-Set,1990,FFFFFF,49.0
Advent Sub-Set,2000,000000,1.0
Advent Sub-Set,2000,0020A0,37.0
Advent Sub-Set,2000,0055BF,114.0
Advent Sub-Set,2000,008F9B,5.0
Advent Sub-Set,2000,05131D,469.0
Advent Sub-Set,2000,0A3463,9.0
Advent Sub-Set,2000,184632,5.0
Advent Sub-Set,2000,237841,167.0
Advent Sub-Set,2000,352100,3.0
Advent Sub-Set,2000,4B9F4A,8.0
Advent Sub-Set,2000,4C61DB,10.0
Advent Sub-Set,2000,582A12,121.0
Advent Sub-Set,2000,583927,20.0
Advent Sub-Set,2000,5A93DB,24.0
Advent Sub-Set,2000,635F52,28.0
Advent Sub-Set,2000,6874CA,4.0
Advent Sub-Set,2000,6C6E68,153.0
Advent Sub-Set,2000,6D6E5C,20.0
Advent Sub-Set,2000,720E0F,1.0
Advent Sub-Set,2000,7DBFDD,2.0
Advent Sub-Set,2000,81007B,4.0
Advent Sub-Set,2000,84B68D,31.0
Advent Sub-Set,2000,923978,3.0
Advent Sub-Set,2000,96709F,11.0
Advent Sub-Set,2000,9BA19D,7.0
Advent Sub-Set,2000,9CA3A8,9.0
Advent Sub-Set,2000,A0A5A9,199.0
Advent Sub-Set,2000,A0BCAC,1.0
Advent Sub-Set,2000,A5A5CB,17.0
Advent Sub-Set,2000,A5A9B4,5.0
Advent Sub-Set,2000,A95500,7.0
Advent Sub-Set,2000,AA4D8E,4.0
Advent Sub-Set,2000,AA7F2E,5.0
Advent Sub-Set,2000,AE7A59,1.0
Advent Sub-Set,2000,AEEFEC,30.0
Advent Sub-Set,2000,B3D7D1,9.0
Advent Sub-Set,2000,B48455,1.0
Advent Sub-Set,2000,B4D2E3,11.0
Advent Sub-Set,2000,BBE90B,3.0
Advent Sub-Set,2000,C1DFF0,11.0
Advent Sub-Set,2000,C870A0,20.0
Advent Sub-Set,2000,C91A09,412.0
Advent Sub-Set,2000,CFE2F7,22.0
Advent Sub-Set,2000,DBAC34,6.0
Advent Sub-Set,2000,DF6695,74.0
Advent Sub-Set,2000,E0E0E0,2.0
Advent Sub-Set,2000,E4ADC8,17.0
Advent Sub-Set,2000,E4CD9E,22.0
Advent Sub-Set,2000,F08F1C,33.0
Advent Sub-Set,2000,F2CD37,217.0
Advent Sub-Set,2000,F5CD2F,44.0
Advent Sub-Set,2000,F8BB3D,6.0
Advent Sub-Set,2000,F8F184,27.0
Advent Sub-Set,2000,FC97AC,22.0
Advent Sub-Set,2000,FCFCFC,38.0
Advent Sub-Set,2000,FE8A18,38.0
Advent Sub-Set,2000,FF800D,47.0
Advent Sub-Set,2000,FFFFFF,522.0
Advent Sub-Set,2010,0020A0,29.0
Advent Sub-Set,2010,0055BF,84.0
Advent Sub-Set,2010,05131D,348.0
Advent Sub-Set,2010,078BC9,2.0
Advent Sub-Set,2010,0A3463,15.0
Advent Sub-Set,2010,184632,6.0
Advent Sub-Set,2010,237841,152.0
Advent Sub-Set,2010,352100,33.0
Advent Sub-Set,2010,36AEBF,39.0
Advent Sub-Set,2010,3F3691,26.0
Advent Sub-Set,2010,4B9F4A,21.0
Advent Sub-Set,2010,575857,14.0
Advent Sub-Set,2010,582A12,276.0
Advent Sub-Set,2010,583927,2.0
Advent Sub-Set,2010,5A93DB,10.0
Advent Sub-Set,2010,635F52,78.0
Advent Sub-Set,2010,6C6E68,340.0
Advent Sub-Set,2010,720E0F,19.0
Advent Sub-Set,2010,84B68D,9.0
Advent Sub-Set,2010,898788,24.0
Advent Sub-Set,2010,923978,8.0
Advent Sub-Set,2010,958A73,40.0
Advent Sub-Set,2010,9B9A5A,1.0
Advent Sub-Set,2010,9CA3A8,12.0
Advent Sub-Set,2010,9FC3E9,1.0
Advent Sub-Set,2010,A0A5A9,452.0
Advent Sub-Set,2010,A0BCAC,3.0
Advent Sub-Set,2010,A5A5CB,2.0
Advent Sub-Set,2010,A5A9B4,10.0
Advent Sub-Set,2010,A95500,16.0
Advent Sub-Set,2010,AA7F2E,34.0
Advent Sub-Set,2010,AC78BA,11.0
Advent Sub-Set,2010,ADC3C0,22.0
Advent Sub-Set,2010,AEEFEC,29.0
Advent Sub-Set,2010,BBE90B,36.0
Advent Sub-Set,2010,C870A0,33.0
Advent Sub-Set,2010,C91A09,289.0
Advent Sub-Set,2010,CC702A,14.0
Advent Sub-Set,2010,CFE2F7,2.0
Advent Sub-Set,2010,D09168,1.0
Advent Sub-Set,2010,D9E4A7,1.0
Advent Sub-Set,2010,DBAC34,4.0
Advent Sub-Set,2010,DF6695,19.0
Advent Sub-Set,2010,E4ADC8,45.0
Advent Sub-Set,2010,E4CD9E,109.0
Advent Sub-Set,2010,F08F1C,37.0
Advent Sub-Set,2010,F2CD37,149.0
Advent Sub-Set,2010,F5CD2F,37.0
Advent Sub-Set,2010,F6D7B3,27.0
Advent Sub-Set,2010,F8BB3D,33.0
Advent Sub-Set,2010,F8F184,11.0
Advent Sub-Set,2010,FCFCFC,71.0
Advent Sub-Set,2010,FE8A18,25.0
Advent Sub-Set,2010,FF800D,25.0
Advent Sub-Set,2010,FFF03A,3.0
Advent Sub-Set,2010,FFFFFF,507.0
Adventurers,1990,0020A0,2.0
Adventurers,1990,0055BF,165.0
Adventurers,1990,05131D,904.0
Adventurers,1990,237841,131.0
Adventurers,1990,583927,220.0
Adventurers,1990,6D6E5C,418.0
Adventurers,1990,84B68D,10.0
Adventurers,1990,9BA19D,845.0
Adventurers,1990,BBA53D,22.0
Adventurers,1990,C91A09,361.0
Adventurers,1990,DBAC34,2.0
Adventurers,1990,E0E0E0,4.0
Adventurers,1990,E4CD9E,439.0
Adventurers,1990,F2CD37,235.0
Adventurers,1990,F5CD2F,15.0
Adventurers,1990,F8F184,8.0
Adventurers,1990,FCFCFC,51.0
Adventurers,1990,FF800D,33.0
Adventurers,1990,FFFFFF,299.0
Adventurers,2000,0020A0,6.0
Adventurers,2000,0055BF,113.0
Adventurers,2000,05131D,1022.0
Adventurers,2000,0A3463,58.0
Adventurers,2000,237841,105.0
Adventurers,2000,4B9F4A,3.0
Adventurers,2000,4C61DB,1.0
Adventurers,2000,583927,372.0
Adventurers,2000,635F52,1.0
Adventurers,2000,645A4C,2.0
Adventurers,2000,6C6E68,4.0
Adventurers,2000,6D6E5C,528.0
Adventurers,2000,84B68D,5.0
Adventurers,2000,9BA19D,730.0
Adventurers,2000,A0BCAC,35.0
Adventurers,2000,A95500,37.0
Adventurers,2000,AEEFEC,8.0
Adventurers,2000,BBA53D,3.0
Adventurers,2000,C91A09,471.0
Adventurers,2000,E4CD9E,286.0
Adventurers,2000,F2CD37,191.0
Adventurers,2000,F5CD2F,37.0
Adventurers,2000,F8F184,1.0
Adventurers,2000,FA9C1C,9.0
Adventurers,2000,FCFCFC,47.0
Adventurers,2000,FF800D,16.0
Adventurers,2000,FFA70B,19.0
Adventurers,2000,FFFFFF,347.0
Agents,2010,0020A0,4.0
Agents,2010,0055BF,269.0
Agents,2010,05131D,1812.0
Agents,2010,078BC9,1.0
Agents,2010,0A3463,62.0
Agents,2010,184632,6.0
Agents,2010,237841,21.0
Agents,2010,352100,4.0
Agents,2010,36AEBF,3.0
Agents,2010,3F3691,28.0
Agents,2010,4B9F4A,2.0
Agents,2010,575857,49.0
Agents,2010,582A12,4.0
Agents,2010,6074A1,9.0
Agents,2010,635F52,4.0
Agents,2010,6C6E68,994.0
Agents,2010,720E0F,22.0
Agents,2010,84B68D,63.0
Agents,2010,898788,227.0
Agents,2010,923978,2.0
Agents,2010,958A73,82.0
Agents,2010,9B9A5A,92.0
Agents,2010,A0A5A9,878.0
Agents,2010,A5A5CB,42.0
Agents,2010,A95500,3.0
Agents,2010,AA7F2E,29.0
Agents,2010,AEEFEC,313.0
Agents,2010,BBE90B,48.0
Agents,2010,C91A09,197.0
Agents,2010,D9D9D9,3.0
Agents,2010,D9E4A7,23.0
Agents,2010,DBAC34,3.0
Agents,2010,DF6695,1.0
Agents,2010,E4CD9E,82.0
Agents,2010,F08F1C,212.0
Agents,2010,F2CD37,93.0
Agents,2010,F5CD2F,43.0
Agents,2010,F8BB3D,42.0
Agents,2010,F8F184,43.0
Agents,2010,FCFCFC,64.0
Agents,2010,FE8A18,17.0
Agents,2010,FF800D,22.0
Agents,2010,FFFFFF,514.0
Alpha Team,2000,0020A0,29.0
Alpha Team,2000,0055BF,61.0
Alpha Team,2000,05131D,1160.0
Alpha Team,2000,0A3463,152.0
Alpha Team,2000,237841,10.0
Alpha Team,2000,582A12,1.0
Alpha Team,2000,583927,2.0
Alpha Team,2000,6074A1,159.0
Alpha Team,2000,635F52,10.0
Alpha Team,2000,6C6E68,153.0
Alpha Team,2000,6D6E5C,228.0
Alpha Team,2000,720E0F,114.0
Alpha Team,2000,84B68D,2.0
Alpha Team,2000,9BA19D,140.0
Alpha Team,2000,A0A5A9,281.0
Alpha Team,2000,B3D7D1,2.0
Alpha Team,2000,BBA53D,4.0
Alpha Team,2000,C91A09,202.0
Alpha Team,2000,CFE2F7,61.0
Alpha Team,2000,E0E0E0,4.0
Alpha Team,2000,E4CD9E,18.0
Alpha Team,2000,F08F1C,60.0
Alpha Team,2000,F2CD37,210.0
Alpha Team,2000,F8F184,83.0
Alpha Team,2000,FCFCFC,31.0
Alpha Team,2000,FE8A18,1.0
Alpha Team,2000,FF800D,16.0
Alpha Team,2000,FFFFFF,250.0
Aquazone,1990,0020A0,32.0
Aquazone,1990,0055BF,241.0
Aquazone,1990,05131D,1527.0
Aquazone,1990,237841,140.0
Aquazone,1990,583927,88.0
Aquazone,1990,6C96BF,9.0
Aquazone,1990,6D6E5C,215.0
Aquazone,1990,84B68D,105.0
Aquazone,1990,9BA19D,315.0
Aquazone,1990,B4D2E3,4.0
Aquazone,1990,C91A09,161.0
Aquazone,1990,E0E0E0,135.0
Aquazone,1990,F2CD37,768.0
Aquazone,1990,F8F184,209.0
Aquazone,1990,FF800D,140.0
Aquazone,1990,FFFFFF,30.0
Aquazone,2000,0020A0,44.0
Aquazone,2000,0055BF,42.0
Aquazone,2000,05131D,740.0
Aquazone,2000,0A3463,55.0
Aquazone,2000,184632,18.0
Aquazone,2000,237841,9.0
Aquazone,2000,582A12,26.0
Aquazone,2000,635F52,5.0
Aquazone,2000,6C6E68,324.0
Aquazone,2000,720E0F,15.0
Aquazone,2000,84B68D,41.0
Aquazone,2000,898788,6.0
Aquazone,2000,9CA3A8,23.0
Aquazone,2000,A0A5A9,250.0
Aquazone,2000,AEEFEC,28.0
Aquazone,2000,BBA53D,21.0
Aquazone,2000,C91A09,186.0
Aquazone,2000,CFE2F7,2.0
Aquazone,2000,D4D5C9,12.0
Aquazone,2000,DBAC34,2.0
Aquazone,2000,DF6695,2.0
Aquazone,2000,E0E0E0,6.0
Aquazone,2000,E4CD9E,31.0
Aquazone,2000,F2CD37,523.0
Aquazone,2000,F5CD2F,6.0
Aquazone,2000,F8BB3D,2.0
Aquazone,2000,F8F184,2.0
Aquazone,2000,FCFCFC,22.0
Aquazone,2000,FFFFFF,84.0
Architecture,2010,0020A0,8.0
Architecture,2010,0055BF,21.0
Architecture,2010,05131D,450.0
Architecture,2010,0A3463,35.0
Architecture,2010,184632,7.0
Architecture,2010,237841,16.0
Architecture,2010,582A12,31.0
Architecture,2010,5A93DB,19.0
Architecture,2010,6074A1,76.0
Architecture,2010,635F52,83.0
Architecture,2010,6C6E68,100.0
Architecture,2010,898788,10.0
Architecture,2010,958A73,7.0
Architecture,2010,9B9A5A,10.0
Architecture,2010,9BA19D,5.0
Architecture,2010,A0A5A9,355.0
Architecture,2010,A0BCAC,33.0
Architecture,2010,A5A9B4,3.0
Architecture,2010,AA7F2E,8.0
Architecture,2010,AEEFEC,47.0
Architecture,2010,C91A09,60.0
Architecture,2010,DBAC34,6.0
Architecture,2010,E4CD9E,483.0
Architecture,2010,F2CD37,35.0
Architecture,2010,FCFCFC,130.0
Architecture,2010,FE8A18,1.0
Architecture,2010,FFFFFF,379.0
Atlantis,2010,05131D,5.0
Atlantis,2010,6C6E68,16.0
Atlantis,2010,84B68D,2.0
Atlantis,2010,A0A5A9,5.0
Atlantis,2010,BBE90B,3.0
Atlantis,2010,C91A09,33.0
Atlantis,2010,D9E4A7,2.0
Atlantis,2010,FCFCFC,3.0
Basic Model,2000,0020A0,4.0
Basic Model,2000,0055BF,28.0
Basic Model,2000,05131D,144.0
Basic Model,2000,184632,9.0
Basic Model,2000,237841,47.0
Basic Model,2000,582A12,29.0
Basic Model,2000,635F52,15.0
Basic Model,2000,6C6E68,99.0
Basic Model,2000,9BA19D,1.0
Basic Model,2000,A0A5A9,86.0
Basic Model,2000,BBE90B,2.0
Basic Model,2000,C91A09,137.0
Basic Model,2000,E4CD9E,64.0
Basic Model,2000,F08F1C,2.0
Basic Model,2000,F2CD37,104.0
Basic Model,2000,F5CD2F,2.0
Basic Model,2000,F8F184,7.0
Basic Model,2000,FCFCFC,18.0
Basic Model,2000,FE8A18,15.0
Basic Model,2000,FF800D,3.0
Basic Model,2000,FFFFFF,115.0
Basic Model,2010,0020A0,12.0
Basic Model,2010,0055BF,36.0
Basic Model,2010,05131D,203.0
Basic Model,2010,0A3463,2.0
Basic Model,2010,237841,97.0
Basic Model,2010,352100,1.0
Basic Model,2010,36AEBF,3.0
Basic Model,2010,3F3691,5.0
Basic Model,2010,4B9F4A,6.0
Basic Model,2010,575857,9.0
Basic Model,2010,582A12,53.0
Basic Model,2010,5A93DB,8.0
Basic Model,2010,635F52,3.0
Basic Model,2010,6C6E68,133.0
Basic Model,2010,84B68D,15.0
Basic Model,2010,923978,3.0
Basic Model,2010,A0A5A9,194.0
Basic Model,2010,A95500,8.0
Basic Model,2010,AC78BA,1.0
Basic Model,2010,ADC3C0,1.0
Basic Model,2010,AEEFEC,13.0
Basic Model,2010,BBE90B,47.0
Basic Model,2010,C91A09,124.0
Basic Model,2010,CC702A,52.0
Basic Model,2010,DF6695,5.0
Basic Model,2010,E1D5ED,2.0
Basic Model,2010,E4ADC8,15.0
Basic Model,2010,E4CD9E,23.0
Basic Model,2010,F08F1C,16.0
Basic Model,2010,F2CD37,78.0
Basic Model,2010,F5CD2F,14.0
Basic Model,2010,F8BB3D,4.0
Basic Model,2010,F8F184,5.0
Basic Model,2010,FCFCFC,19.0
Basic Model,2010,FE8A18,96.0
Basic Model,2010,FF800D,9.0
Basic Model,2010,FFFFFF,258.0
Batman,2000,0055BF,33.0
Batman,2000,05131D,543.0
Batman,2000,6C6E68,160.0
Batman,2000,720E0F,27.0
Batman,2000,A0A5A9,202.0
Batman,2000,AA7F2E,4.0
Batman,2000,C91A09,31.0
Batman,2000,F08F1C,8.0
Batman,2000,F2CD37,20.0
Batman,2000,FF800D,8.0
Batman,2000,FFFFFF,16.0
Batman,2010,0055BF,42.0
Batman,2010,05131D,1204.0
Batman,2010,237841,1.0
Batman,2010,3F3691,2.0
Batman,2010,582A12,2.0
Batman,2010,6C6E68,239.0
Batman,2010,958A73,6.0
Batman,2010,A0A5A9,291.0
Batman,2010,AA7F2E,30.0
Batman,2010,AEEFEC,1.0
Batman,2010,C91A09,11.0
Batman,2010,E4CD9E,2.0
Batman,2010,F2CD37,19.0
Batman,2010,F6D7B3,2.0
Batman,2010,FCFCFC,14.0
Batman,2010,FE8A18,1.0
Belville,1990,0020A0,24.0
Belville,1990,0033B2,23.0
Belville,1990,0055BF,168.0
Belville,1990,05131D,99.0
Belville,1990,237841,123.0
Belville,1990,4354A3,4.0
Belville,1990,4B9F4A,35.0
Belville,1990,4C61DB,6.0
Belville,1990,583927,95.0
Belville,1990,6D6E5C,13.0
Belville,1990,73DCA1,63.0
Belville,1990,84B68D,23.0
Belville,1990,9391E4,1.0
Belville,1990,9BA19D,23.0
Belville,1990,AEEFEC,9.0
Belville,1990,BBA53D,24.0
Belville,1990,C2DAB8,26.0
Belville,1990,C870A0,344.0
Belville,1990,C91A09,68.0
Belville,1990,C9CAE2,77.0
Belville,1990,DF6695,11.0
Belville,1990,E0E0E0,73.0
Belville,1990,F2CD37,245.0
Belville,1990,F5CD2F,27.0
Belville,1990,F8F184,1.0
Belville,1990,FA9C1C,1.0
Belville,1990,FBE696,90.0
Belville,1990,FC97AC,145.0
Belville,1990,FCFCFC,56.0
Belville,1990,FE8A18,4.0
Belville,1990,FECCCF,3.0
Belville,1990,FF800D,10.0
Belville,1990,FFA70B,27.0
